,COD_IBGE,PESO,MEDIA_MOVEL
94,2303204,0.6660090748753235,0.7743287273810824
95,1100189,0.475598240195312,0.4759678756796303
96,4310439,0.8507095524091365,0.8776017965044922
97,3552304,0.0,0.0
98,3159001,0.8509570070442075,0.5928461637535136
99,2303303,0.6660090748753237,0.7426777414870122
100,2908408,0.8449190706381317,0.8261502840479124
101,1100205,0.4668201238893176,0.6052788341263329
102,4310462,0.8073095151690131,0.8162001221145029
103,3552403,0.0,0.0
104,3159100,0.8029252788927695,0.0
105,2303402,0.7328088480443431,0.7786057173160988
106,2931400,0.6660090748753236,0.7082872447143851
107,1100254,0.9880797233661748,0.4061232892331392
108,4310504,0.8261985500809146,0.6360237365337795
109,3552502,0.0,0.0
110,3159209,0.8630837959825541,0.34495228160639924
111,2303501,0.8000257314023526,0.7935440994091948
112,2908606,0.6995605654265015,0.508132683066218
113,1100262,0.0,0.601621730328774
114,4310538,0.5297504626492207,0.6446526252641379
115,3552551,0.0,0.0
116,3159308,0.0,0.21577094899563853
117,2908705,0.744469367820091,0.7461107650092815
118,2303600,0.8630837959825541,0.8136487000502318
119,1100288,0.475598240195312,0.476894249090193
120,4310553,0.42111111569165016,0.5009210116041948
121,3552601,0.7797504626492207,0.43853052709119933
122,3159357,0.8630837959825541,0.8630837959825541
123,2908804,0.4217482493179726,0.8408698842348998
124,2303659,0.8582450863051346,0.8425705392662323
125,1100296,0.4777646006012269,0.47824307818274925
126,4310579,0.8372049248081376,0.8298485380603832
127,3552700,0.0,0.0
128,3159407,0.0,0.1438472993304257
129,2908903,0.8630837959825541,0.6753453586506964
130,2303709,0.9350673612118048,0.766697765036972
131,1100304,0.4804623016907332,0.4158898924378133
132,4310603,0.0,0.2725804571685318
133,3552809,0.0,0.0
134,2909000,0.7120343673882001,0.7333568812966161
135,3159506,0.8630837959825541,0.4592755760330349
136,2303808,0.6660090748753237,0.7234400496492148
137,1100320,0.4685420250569081,0.47449345781789243
138,4310702,0.8630837959825541,0.8212081662662548
139,3552908,0.0,0.12329768514036488
140,3159605,0.4804623016907332,0.1907709489956385
141,2909109,0.9986799292776588,0.47918246625379357
142,2303907,0.7546498806607039,0.8209853874892487
143,1100338,0.4685420250569081,0.7231738119242138
144,4310751,0.8360567689555269,0.6884565430305916
145,3553005,0.0,0.0
146,3159704,0.0,0.6156610262666014
147,2303931,0.8054521794382142,0.6009956503394963
148,2909208,0.6159855374535655,0.5578058534870809
149,1100346,0.4804623016907332,0.4009376791951207
150,4310801,0.0,0.0
151,3159803,0.2126085710969861,0.5961286504971431
152,3553104,0.0,0.0
153,2909307,0.9973443826130776,0.7269825552027955
154,2303956,0.8003304537749055,0.7986599096568913
155,1100379,0.4804623016907332,0.6045926277246136
156,4310850,0.7961739352326068,0.7882416585848927
157,3553203,0.0,0.0
158,3159902,0.0,0.6476098939289004
159,2909406,0.7982145836284266,0.8408084281406262
160,2304004,0.9393288593226964,0.8151357334182137
161,1100403,0.9687220347008636,0.5493078502139814
162,4310900,0.8630837959825541,0.8432220246718364
163,3553302,0.0,0.0
164,3160009,0.4160090748753237,0.38638881019927185
165,2304103,0.8283011872869018,0.7692043515878985
166,2909505,0.7109098829390758,0.7816617776339303
167,1100452,0.9880797233661748,0.573001757405711
168,4311007,0.8630837959825541,0.8005837959825541
169,3553401,0.0,0.43154189799127707
170,3160108,0.0,0.36650226871883085
171,2304202,0.8148958403483264,0.7602493529216184
172,2909604,0.8617227275886635,0.7898408189524512
173,1100502,0.4804623016907332,0.47524979324877575
174,4311106,0.8362381583986613,0.7595533621745488
175,3553500,0.0,0.6161030398318948
176,2909703,0.6646653829779839,0.890229197534852
177,3160207,0.6589668213541969,0.7037780773162496
178,2304236,0.7771613978244095,0.7306095556333649
179,1100601,0.0,0.3602068074209812
180,4311122,0.805291860692342,0.8498886546681956
181,3553609,0.0,0.1438472993304257
182,3160306,0.8630837959825541,0.6531926149214844
183,2304251,0.8294831578307181,0.8361338455884945
184,2909802,0.9986389316061096,0.8641409114406854
185,1100700,0.4804623016907332,0.5788834297728892
186,4311130,0.7918449309036026,0.7364580451304116
187,3553658,0.0,0.0
188,3160405,0.6660090748753237,0.6338008380601486
189,2909901,0.8617482493179726,0.7910480320552132
190,2304269,0.8418072002378731,0.7211924310574312
191,1100809,0.4627795400956478,0.8008842649145732
192,4311155,0.8012281258794612,0.7419462716165752
193,3553708,0.0,0.0
194,3160454,0.8630837959825541,0.7231560827885191
195,2910008,0.8630837959825541,0.6522902247361726
196,2304277,0.8547504626492207,0.7971300755079123
197,1100908,0.4804623016907332,0.5759591364039183
198,4311205,0.6906700028791056,0.6812253215744409
199,3553807,0.0,0.0
200,3160504,0.4216387722789685,0.36210301268028927
201,2910057,0.8088025358938973,0.47191403047577946
202,2304285,0.9996112008896768,0.8243461480539883
203,1100924,0.4804623016907332,0.5635324082520983
204,4311254,0.8563497892485471,0.7998073451741476
205,3553856,0.6660090748753236,0.522325508523377
206,3160603,0.6660090748753237,0.7753292721318334
207,2910107,0.7454691795505305,0.8219485694446039
208,2304301,0.7085596585263659,0.7723132330730698
209,1100940,0.4804623016907332,0.5760105506729521
210,4311270,0.3804516272941761,0.5476880420664102
211,3553906,0.0,0.0
212,3160702,0.7553062312737221,0.2838871127010003
213,2304350,0.8320775740010194,0.8231327113269363
214,2910206,0.8395005053664414,0.9412354910512746
215,1101005,0.0,0.4785233290326504
216,4311304,0.8214607088725373,0.81593213048293
217,3553955,0.0,0.17261675919651082
218,3160801,0.0,0.0
219,2910305,0.8198613676951779,0.8514487465714916
220,2304400,0.8630837959825541,0.8815434012526893
221,1101104,0.9671106361535384,0.6373212921624148
222,4311403,0.7847754864750708,0.7936555307062035
223,3554003,0.0,0.21577094899563853
224,3160900,0.0,0.0
225,2910404,0.6560711866765658,0.5873517018125546
226,2304459,0.8498879758987993,0.837671988849582
227,1101203,0.4804623016907332,0.6403379392896804
228,4311429,0.7631281006600548,0.8209501192206627
229,3554102,0.0,0.0
230,3160959,0.8630837959825541,0.8630837959825541
231,2304509,0.8302114454469404,0.7833597186207771
232,2910503,0.8008090220049071,0.7864891987625644
233,1101302,0.4804623016907332,0.19218492067629328
234,4311502,0.0,0.1562518125911996
235,3554201,0.0,0.0
236,3161007,0.0,0.0669104399077308
237,2304608,0.6239536090983335,0.678926947969101
238,2910602,0.8015642104988793,0.7659144091392581
239,1101401,0.4804623016907332,0.3896889302718733
240,4311601,0.81435937601219,0.8213298981815831
241,3554300,0.8630837959825541,0.38368285709763195
242,3161056,0.0,0.0
243,2304657,0.8276162609767502,0.7956435562689225
244,2910701,0.8553124445353238,0.7298154831052571
245,1101435,0.0,0.2882773810144399
246,4311627,0.0,0.17261675919651082
247,3554409,0.0,0.0
248,3161106,0.6614219189120208,0.6717456894770101
249,2304707,0.8530267163399153,0.7791533063664421
250,2910727,0.0,0.41822325943357586
251,1101450,0.4782959412848183,0.5508944784320443
252,4311643,0.0,0.43154189799127707
253,3554508,0.0,0.0
254,3161205,0.7916552245539826,0.4536125983269378
255,2304806,0.8130837959825541,0.7724081074985317
256,2910750,0.8028519762856777,0.7885352210724774
257,1101468,0.9859133629602598,0.47814044491278246
258,4311700,0.8080787459382439,0.7443648998842551
259,3161304,0.7833174357555147,0.3343963428456471
260,3554607,0.0,0.0
261,2910776,0.3421290936247042,0.6706827690641495
262,2304905,0.8348331026998336,0.8528242614944098
263,1101476,0.475598240195312,0.4781188277236212
264,4311718,0.0,0.41410027758953244
265,3554656,0.0,0.2876945986608514
266,3161403,0.0,0.1413259787311682
267,2910800,0.6845123674111254,0.504111524765322
268,2304954,0.8498879758987993,0.7728927886992245
269,1101484,0.4804623016907332,0.47657105249439624
270,4311734,0.8630837959825541,0.34523351839302163
271,3554706,0.0,0.0
272,3161502,0.5297504626492207,0.5178502775895325
273,2305001,0.7678296817867011,0.7827121059082485
274,2910859,0.8299339851858684,0.813015890118435
275,1101492,0.4663756646509932,0.593178272537316
276,4311759,0.5773695102682682,0.41103807146066473
277,3554755,0.0,0.0
278,3161601,0.0,0.2848127542804479
279,2910909,0.8630837959825541,0.5736005251781198
280,2305100,0.8630332955394532,0.7434939943969764
281,1101500,0.4804623016907332,0.4670977847862982
282,4311775,0.8630837959825541,0.3663209054147646
283,3554805,0.0,0.0
284,3161650,0.0,0.731038793380776
285,2305209,0.8311349141934167,0.7493674208009122
286,2911006,0.6660090748753237,0.5578283094773814
287,1101559,0.0,0.23657075112078407
288,4311791,0.8630837959825541,0.8598786677774259
289,3554904,0.0,0.0
290,2911105,0.7782250765881095,0.6219156238054417
291,3161700,0.6984476669524712,0.6709093490487762
292,2305233,0.6660090748753237,0.7997383592867062
293,1101609,0.4804623016907332,0.3813295864952656
294,4311809,0.8380787459382438,0.7619122830306586
295,3554953,0.8630837959825541,0.34523351839302163
296,3161809,0.6660090748753236,0.7116610889390422
297,2911204,0.4804623016907332,0.77556677557585
298,2305266,0.7092822045989635,0.7024976920517997
299,1101708,0.0,0.402470838256674
300,4311908,0.8152704301355533,0.7634851481252646
301,3555000,0.0,0.3236564234934578
302,3161908,0.0,0.26501708771491267
303,2305308,0.7724268123685902,0.7875432278994146
304,2911253,0.6636284948478687,0.9077284270399548
305,1101757,0.0,0.47589639735165895
306,4311981,0.0,0.1438472993304257
307,3555109,0.8630837959825541,0.4464171293158874
308,3162005,0.0,0.10788547449781927
309,2911303,0.8614596365705746,0.7254273080697916
310,2305332,0.7111333708336914,0.5926855681796034
311,1101807,0.4804623016907332,0.4768019019661507
312,4312005,0.7297504626492207,0.7746340121884334
313,3555208,0.0,0.0
314,3162104,0.6660090748753237,0.5020879441345072
315,2911402,0.7353871809240821,0.76538292540916
316,2305357,0.8498879758987993,0.8322730980383537
317,1200013,0.36765898153154586,0.44924595401205936
318,4312054,0.7545557062552903,0.7449314875577093
319,3555307,0.8029252788927695,0.0
320,3162203,0.0,0.6164884257018244
321,2911501,0.8630837959825541,0.5178502775895325
322,2305407,0.6339668508751555,0.7365872291005444
323,1200054,0.3125295108048393,0.6617690359877972
324,4312104,0.8630837959825541,0.7712289439636301
325,3555356,0.0,0.5178502775895325
326,3162252,0.7531203596855801,0.7059662806882352
327,2911600,0.6646480064814332,0.6919958085980653
328,2305506,0.6660090748753237,0.7307363150633559
329,1200104,0.7606231213537333,0.5437507218080102
330,4312138,0.8394639785226502,0.7772214368840525
331,3162302,0.0,0.0
332,2911659,0.6217482493179725,0.7342313970230527
333,2305605,0.8527199345280909,0.7676467497513124
334,1200138,0.4258933218430688,0.5884353808256635
335,4312153,0.9665569998288978,0.7831848124505097
336,3555505,0.8630837959825541,0.46281033336808636
337,3162401,0.6580149218393009,0.6204062304883384
338,2911709,0.7928957903015791,0.5825424858863286
339,2305654,0.7977571628167249,0.7221106096917236
340,1200179,0.4230010221343105,0.6297822115095292
341,4312203,0.5731977935572914,0.8047041602080421
342,3555604,0.8630837959825541,0.4176530091023882
343,3162450,0.8029252788927695,0.7130414783574932
344,2911808,0.0,0.3835927982144685
345,2305704,0.234385143251392,0.7447968111588507
346,1200203,0.6617804861114981,0.6762878778962448
347,4312252,0.0,0.26728643539554525
348,3555703,0.0,0.0
349,3162500,0.0,0.07192364966521285
350,2305803,0.6793712568130348,0.8014026296703531
351,2911857,0.8273698826217658,0.7888939953693827
352,1200252,0.4913812649030789,0.7844001411279975
353,4312302,0.8309169699756417,0.810390698101896
354,3555802,0.0,0.0
355,3162559,0.0,0.4637995809368249
356,2305902,0.8032403832642442,0.6757777102685115
357,2911907,0.6373017083873589,0.76388726885777
358,1200302,0.22436806061312864,0.4678731115427119
359,4312351,0.8630837959825541,0.8217947883155592
360,3555901,0.0,0.43154189799127707
361,2912004,0.8079848084577576,0.7996436937325307
362,3162575,0.0,0.32030820112715547
363,2306009,0.6652815981803563,0.7728362006846495
364,1200328,0.6462577497127645,0.4474222051629198
365,4312377,0.80400625570584,0.8184957832473794
366,3556008,0.0,0.2876945986608514
367,3162609,0.8630837959825541,0.5178502775895325
368,2912103,0.6660090748753237,0.6149735654012715
369,2306108,0.6094991767884759,0.7283773900520768
370,1200336,0.6789466404367099,0.6809973633623309
371,4312385,0.9986147674155936,0.990741494928959
372,3556107,0.0,0.0
373,3162658,0.6582373912497569,0.6635111790495488
374,2912202,0.8630837959825541,0.6405337954128013
375,2306207,0.8458797068585031,0.8251642379759119
376,1200344,0.3053399664420509,0.4952236366461557
377,4312401,0.8534684113671694,0.4931907405614595
378,3556206,0.0,0.0
379,3162708,0.8630837959825541,0.785301173361192
380,2912301,0.5682345087473707,0.7047824923036466
381,2306256,0.8025364797824462,0.8557217264590005
382,1200351,0.8206189572625674,0.5757577311265155
383,4312427,0.7442258832845551,0.6663370181406392
384,3556305,0.0,0.0
385,3162807,0.6298248643490078,0.6513921445671688
386,2912400,0.8617482493179726,0.8617001471934062
387,2306306,0.6660090748753237,0.7027235585902281
388,1200385,0.4445226344834388,0.4368952672888554
389,4312443,0.8630837959825541,0.6904670367860433
390,3556354,0.8630837959825541,0.8901899902691621
391,3162906,0.8630837959825541,0.3324558408984604
392,2912509,0.4479846725236712,0.5099419922988924
393,2306405,0.7704572606208113,0.758674590771703
394,1200393,0.7837358460537186,0.5932263469957096
395,4312450,0.8630837959825541,0.8562379995026113
396,3556404,0.0,0.0
397,3162922,0.8630837959825541,0.381541897991277
398,2912608,0.5759276515085695,0.47592049951581467
399,2306504,0.8056890808711749,0.6915710510737991
400,1200401,0.6366468391428871,0.4731534307521685
401,4312476,0.0,0.0
402,3556453,0.0,0.0
403,3162948,0.0,0.5178502775895325
404,2912707,0.8630837959825541,0.48996852950287584
405,2306553,0.850225969420134,0.8295107558882009
406,1200427,0.760559869801093,0.6703635632741041
407,4312500,0.8630837959825541,0.738083795982554
408,3556503,0.0,0.0
409,3162955,0.8630837959825541,0.11451536589109573
410,2912806,0.0,0.21577094899563853
411,2306603,0.6660090748753236,0.7126686135912673
412,1200435,0.3080464039340389,0.26485401352758975
413,4312609,0.8616985633981475,0.8054628809072848
414,3556602,0.0,0.0
415,3163003,0.0,0.4048647748385242
416,2912905,0.8630837959825541,0.812065286727773
417,2306702,0.8363482542149853,0.7086541221262582
418,1200450,0.3202742263466782,0.5035488216216686
419,4312617,0.7640046718641698,0.8286409960928713
420,3556701,0.0,0.0
421,3163102,0.6646890041529826,0.808051188504096
422,2913002,0.3243687227657027,0.37644462553546204
423,2306801,0.8626949968722307,0.7183301149100577
424,1200500,0.5629149506218611,0.5954731936671173
425,4312625,0.8056463135058114,0.8346664109179618
426,3556800,0.0,0.0
427,3163201,0.0,0.44132597873116824
428,2913101,0.8617482493179726,0.8679009499875469
429,2306900,0.8491203362387464,0.728999621298475
430,1200609,0.29727959761306355,0.619079105110938
431,4312658,0.7605166101015975,0.5988404457834798
432,3556909,0.0,0.21577094899563853
433,2913200,0.99701477219413,0.4561357202669322
434,3163300,0.0,0.18779298583462145
435,2307007,0.8043212653000616,0.7786197282998918
436,1200708,0.8081771609022617,0.5749134396311743
437,4312674,0.2886762802133835,0.8263877932438257
438,3556958,0.0,0.2007313197231924
439,3163409,0.0,0.32084689514587567
440,2913309,0.8607032159550991,0.833188237982197
441,2307106,0.7544256243172152,0.7043862982607028
442,1200807,0.23507729835692606,0.6605475320556451
443,4312708,0.8394639785226502,0.8240980026842659
444,3557006,0.0,0.0
445,3163508,0.6437868526531013,0.6360275951671452
446,2913408,0.9986644533354184,0.6075598157133457
447,2307205,0.6646735282107422,0.6613362697870543
448,1300029,0.9468244342265416,0.746450152638169
449,4312757,0.8394639785226502,0.8369107176063132
450,3557105,0.0,0.0
451,3163607,0.8630837959825541,0.5725850102428242
452,2307254,0.8387304696586751,0.841257681346448
453,2913457,0.3274025809956895,0.6975960461014374
454,1300060,0.8396692664751656,0.46989225130745016
455,4312807,0.9749949499556898,0.9176452261636818
456,3557154,0.0,0.17261675919651082
457,3163706,0.8630837959825541,0.21577094899563853
458,2913507,0.4957368572070439,0.796588305916724
459,2307304,0.6656202757650004,0.7731969475832998
460,1300086,0.4394717228165539,0.725204355594203
461,4312906,0.97499494995569,0.8766670964684093
462,3557204,0.0,0.09798067914588728
463,3163805,0.0,0.09669706157237434
464,2913606,0.9725302873851058,0.6227884251410023
465,2307403,0.7791143303336991,0.7604658658532845
466,1300102,0.9978013301708109,0.7407474545936051
467,4312955,0.8243124633711352,0.8163841057368907
468,3557303,0.0,0.0
469,3163904,0.0,0.2876945986608514
470,2307502,0.8501469555136866,0.6490335751690641
471,2913705,0.8331512990172351,0.7966855072986305
472,1300144,0.7507782110355441,0.6012359221780446
473,4313003,0.8313673365422706,0.7493672511685694
474,3164001,0.4804623016907332,0.45264739458051895
475,2913804,0.0,0.5557221010004725
476,2307601,0.8299314466395057,0.6982391199183774
477,1300201,0.4407316619600935,0.5559001416654842
478,4313011,0.4044850698679043,0.5831845744837718
479,3164100,0.6420856298992471,0.6187894623191701
480,2913903,0.8630837959825541,0.6914087469816165
481,2307635,0.6660090748753237,0.7155953682986245
482,1300300,0.7797277959499506,0.5697964804618857
483,4313037,0.5230837959825541,0.7841540041982297
484,3164209,0.7865775255972676,0.6508645781062242
485,2914000,0.9309291321308798,0.628033845611068
486,2307650,0.8630837959825541,0.8369075189633797
487,1300409,0.973487511843374,0.5584574631296169
488,4313060,0.0,0.19527603650801928
489,3164308,0.8630837959825541,0.5224617463209238
490,2914109,0.3164644843252487,0.6932142709622132
491,2307700,0.6011587759484757,0.8178376931886241
492,1300508,0.33162582103946203,0.6668599273466885
493,4313086,0.8630837959825541,0.8616985633981477
494,3164407,0.0,0.33588652441832184
495,2307809,0.8454991767884759,0.8382005100455003
496,2914208,0.8630837959825541,0.8122568070475682
497,1300607,0.3401903929753006,0.4252929037296886
498,4313102,0.7115686444674024,0.609125948684708
499,3164431,0.6964171293158873,0.3875439978322821
500,2914307,0.7834673340482521,0.7927606445336451
501,2307908,0.8178249686436795,0.8196943228539681
502,1300631,0.6566712646155103,0.5830519249626819
503,4313201,0.8630837959825541,0.4956233489657871
504,3164472,0.8630837959825541,0.8630837959825541
505,2914406,0.3422105510087057,0.3834782947784493
506,2308005,0.7569724863970168,0.8526934056787873
507,1300680,0.7727321467997093,0.6759618951732276
508,4313300,0.9749949499556898,0.9548484503214316
509,3164506,0.6565676901388956,0.6378520421494376
510,2914505,0.8630837959825541,0.8652714466377894
511,2308104,0.24126632160712916,0.7829011299573341
512,1300706,0.9191024351809794,0.42604645024558
513,4313334,0.7660694831098062,0.6032567927321281
514,3164605,0.6660090748753237,0.7167135962799496
515,2914604,0.8617482493179726,0.895977300322334
516,2308203,0.8353316304366715,0.8107913903548155
517,1300805,0.32284320354470025,0.7012152273722243
518,4313359,0.8616985633981477,0.8849119337434187
519,3164704,0.8630837959825541,0.2876945986608514
520,2914653,0.0,0.24396356800291927
521,2308302,0.5420897665179749,0.6956731220118147
522,1300839,0.8511635193487289,0.4335840538663866
523,4313375,0.0,0.32245450041653473
524,3164803,0.0,0.3048069957717749
525,2914703,0.7617490727531683,0.7508913403495139
526,2308351,0.8005837959825541,0.6514704492898998
527,1300904,0.36657844134910295,0.6957758006893838
528,4313391,0.6323145652133232,0.7631020850408213
529,3164902,0.0,0.2876945986608514
530,2308377,0.7229931526920904,0.7716392079453664
531,2914802,0.6660090748753236,0.6636581599942061
532,1301001,0.4342215044581777,0.5740284666755339
533,4313409,0.0,0.09589819955361713
534,3165008,0.0,0.26388507485132756
535,2914901,0.9044257005831056,0.549551128886104
536,2308401,0.71921598094299,0.6868120653790108
537,1301100,0.2262184989590933,0.5894833194317785
538,4313425,0.4300941052609045,0.4733106402024968
539,3165107,0.0,0.21577094899563853
540,2915007,0.7412808880478866,0.5523287213291534
541,2308500,0.8528448881327245,0.7911571762824421
542,1301159,0.8029252788927695,0.5156149894777056
543,4313441,0.7865539256125973,0.8039198450333798
544,3165206,0.0,0.1438472993304257
545,2915106,0.5101426195119657,0.7260199751984271
546,2308609,0.8607849454078412,0.8430209544470424
547,1301209,0.9880797233661748,0.8648378098575566
548,4313490,0.8272315626205095,0.8192279951497021
549,3165305,0.0,0.17261675919651082
550,2915205,0.8630837959825541,0.6708384156679559
551,2308708,0.7406878121528384,0.6928242557756216
552,1301308,0.7757968181528808,0.7374137727264448
553,4313508,0.0,0.21577094899563853
554,3165404,0.9986147674155936,0.3209668272337693
555,2308807,0.9646987313746912,0.809827876333994
556,2915304,0.0,0.34523351839302163
557,1301407,0.4418586943212555,0.4227393796180716
558,4313607,0.7306226055873668,0.6952471818876106
559,3165503,0.0,0.3537878401166774
560,2915353,0.8617482493179726,0.8061445916378506
561,2308906,0.8567648734778496,0.8290498152317618
562,1301506,0.788628618673583,0.3685963353180774
563,4313656,0.6130837959825539,0.2876945986608514
564,3165537,0.0,0.381541897991277
565,2309003,0.8248879758987991,0.8315142182214487
566,2915403,0.8630837959825541,0.6862263745087241
567,1301605,0.7137354967138332,0.4783339359083348
568,4313706,0.8275236800151875,0.7768076613146552
569,3165552,0.7600303608680502,0.6655149372004238
570,2915502,0.0,0.7820797989842584
571,2309102,0.7797255744380152,0.7522723394855176
572,1301654,0.860917435576639,0.48445689675893044
573,4313805,0.8343481637986458,0.7925062759603715
574,3165560,0.0,0.16058505577855392
575,2915601,0.0,0.30648967799903853
576,2309201,0.7513519524071349,0.7669610129266484
577,1301704,0.9071985035225087,0.5670039794086785
578,4313904,0.4881126271712991,0.6909681506789962
579,3165578,0.9986147674155936,0.7988918139324749
580,2309300,0.4944699832322366,0.8076247727909399
581,2915700,0.8630837959825541,0.8249885578873161
582,1301803,0.3435460976732871,0.4761955564892705
583,4313953,0.8630837959825541,0.6320067245379359
584,3165602,0.0,0.3197732177144694
585,2915809,0.6323145652133232,0.6383882454758362
586,2309409,0.3992054689863563,0.8240467330408837
587,1301852,0.7037268820991824,0.4091737817037616
588,4314001,0.9749949499556898,0.8955217997946162
589,3165701,0.5297504626492207,0.6160618934775252
590,2309458,0.8411397187227384,0.7641105294943965
591,2915908,0.8236982657846619,0.7242161483990054
592,1301902,0.6601408047280803,0.7344481841816138
593,4314027,0.8464171293158873,0.6062292033736476
594,3165800,0.0,0.2876945986608514
595,2916005,0.8630837959825541,0.653038507971261
596,2309508,0.7494474323461903,0.6856986329279395
597,1301951,0.417788991162169,0.5549260436129316
598,4314035,0.8630837959825541,0.860679949828708
599,3165909,0.3435460976732872,0.6066913877553899
600,2916104,0.0,0.2726563854876952
601,2309607,0.7388234409529683,0.7862187520812994
602,1302009,0.8511635193487289,0.7059176843457714
603,4314050,0.0,0.2440950456350241
604,3166006,0.4804623016907332,0.12003777552090185
605,2916203,0.7519726848714429,0.7294543479336004
606,2309706,0.9483201427106838,0.7791667569030688
607,1302108,0.0,0.6254859930341644
608,4314068,0.8246222575210156,0.7958961864687676
609,3166105,0.8104522170351854,0.6102355251973706
610,2916302,0.0,0.5685432510188643
611,2309805,0.7707650009613126,0.7795945137193627
612,1302207,0.41584365762293657,0.6917761953261273
613,4314076,0.8394639785226501,0.5981841114712951
614,3166204,0.0,0.0
615,2916401,0.8630837959825541,0.8063072392059973
616,2309904,0.8070308330416563,0.8601130443832863
617,1302306,0.3490025796110262,0.5042971964291101
618,4314100,0.8090089784963834,0.7941023596362891
619,3166303,0.4804623016907332,0.2965589320001837
620,2916500,0.8463886640618289,0.8085167725293821
621,2310001,0.8338315140874188,0.838212037154852
622,1302405,0.5653668313288027,0.5333637906111508
623,4314159,0.0,0.3328051433331825
624,3166402,0.0,0.39944590696623744
625,2916609,0.8029252788927695,0.5859225187563115
